"","track.name","track.popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.explicit","playlist_name"
"176","No Brainer",70,0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000,TRUE,"Top Hits of 2018"
"177","Mine",76,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,TRUE,"Top Hits of 2018"
"178","Wolves",78,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,FALSE,"Top Hits of 2018"
"179","Love Lies (with Normani)",73,0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,FALSE,"Top Hits of 2018"
"180","Rise",69,0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,194407,FALSE,"Top Hits of 2018"
"181","Jackie Chan",73,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215759,TRUE,"Top Hits of 2018"
"182","changes",83,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,121886,FALSE,"Top Hits of 2018"
"183","New Rules",78,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,FALSE,"Top Hits of 2018"
"184","Call Out My Name",80,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,228373,FALSE,"Top Hits of 2018"
"185","Him & I (with Halsey)",76,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,268866,TRUE,"Top Hits of 2018"
"186","Girls Like You (feat. Cardi B)",74,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,TRUE,"Top Hits of 2018"
"187","Meant to Be (feat. Florida Georgia Line)",76,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870,FALSE,"Top Hits of 2018"
"188","Trip",73,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993,FALSE,"Top Hits of 2018"
"189","SAD!",85,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166605,TRUE,"Top Hits of 2018"
"190","All The Stars (with SZA)",79,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232186,TRUE,"Top Hits of 2018"
"191","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",77,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,TRUE,"Top Hits of 2018"
"192","In My Feelings",76,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,TRUE,"Top Hits of 2018"
"193","I Fall Apart",80,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223346,TRUE,"Top Hits of 2018"
"194","Too Good At Goodbyes",79,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000,FALSE,"Top Hits of 2018"
"195","Be Alright",80,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,TRUE,"Top Hits of 2018"
"196","Finesse - Remix; feat. Cardi B",73,0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217288,FALSE,"Top Hits of 2018"
"197","In My Blood",76,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360,FALSE,"Top Hits of 2018"
"198","Body (feat. brando)",27,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,FALSE,"Top Hits of 2018"
"199","Tequila",72,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,196746,FALSE,"Top Hits of 2018"
"200","Bad At Love",73,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,181279,FALSE,"Top Hits of 2018"
"201","Never Be the Same",71,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,FALSE,"Top Hits of 2018"
"202","Psycho (feat. Ty Dolla $ign)",78,0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440,TRUE,"Top Hits of 2018"
"203","SICKO MODE",85,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,TRUE,"Top Hits of 2018"
"204","I Miss You (feat. Julia Michaels)",71,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,205986,FALSE,"Top Hits of 2018"
"205","Taste (feat. Offset)",76,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,TRUE,"Top Hits of 2018"
"206","Moonlight",84,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,TRUE,"Top Hits of 2018"
"207","Bodak Yellow",74,0.926,0.703,11,-6.337,0,0.103,0.0659,0,0.231,0.485,125.022,223712,TRUE,"Top Hits of 2018"
"208","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",74,0.653,0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,210772,FALSE,"Top Hits of 2018"
"209","How Long",70,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853,FALSE,"Top Hits of 2018"
"210","FEFE",73,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179404,TRUE,"Top Hits of 2018"
"211","Solo (feat. Demi Lovato)",73,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,FALSE,"Top Hits of 2018"
"212","What Lovers Do (feat. SZA)",71,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,199849,FALSE,"Top Hits of 2018"
"213","Delicate",74,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,FALSE,"Top Hits of 2018"
"214","MotorSport",72,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303076,TRUE,"Top Hits of 2018"
"215","Tip Toe (feat. French Montana)",66,0.845,0.709,10,-4.547,0,0.0714,0.0233,0,0.094,0.62,98.062,187521,FALSE,"Top Hits of 2018"
"216","German",61,0.862,0.583,8,-6.26,0,0.0654,0.811,1.86e-05,0.191,0.852,103.019,170825,FALSE,"Top Hits of 2018"
"217","Wait",62,0.655,0.603,8,-5.014,1,0.0555,0.0959,0,0.107,0.452,126.088,190642,FALSE,"Top Hits of 2018"
"218","Bad Vibe",55,0.813,0.701,10,-4.428,1,0.0449,0.178,0,0.0962,0.758,110.009,214253,FALSE,"Top Hits of 2018"
"219","LOVE. FEAT. ZACARI.",77,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,213400,TRUE,"Top Hits of 2018"
"220","I'll Be There",67,0.623,0.851,7,-3.111,1,0.0409,0.0228,0,0.12,0.4,100.063,193923,FALSE,"Top Hits of 2018"
"221","Ric Flair Drip (& Metro Boomin)",79,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,172800,TRUE,"Top Hits of 2018"
"222","Thunder",82,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187146,FALSE,"Top Hits of 2018"
"223","Boo'd Up",70,0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,256063,FALSE,"Top Hits of 2018"
"224","If You're Over Me",59,0.647,0.853,8,-4.516,1,0.0904,0.0615,0,0.062,0.618,103.846,189000,FALSE,"Top Hits of 2018"
"225","For You (Fifty Shades Freed) (& Rita Ora)",63,0.541,0.787,2,-4.618,0,0.0331,0.0167,0,0.157,0.2,113,245453,FALSE,"Top Hits of 2018"
"226","This Is Me",64,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,234706,FALSE,"Top Hits of 2018"
"227","Shotgun",77,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,201287,FALSE,"Top Hits of 2018"
"228","River (feat. Ed Sheeran)",72,0.748,0.749,8,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09,221013,TRUE,"Top Hits of 2018"
"229","Nice For What",76,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210746,TRUE,"Top Hits of 2018"
"230","Pray For Me (with Kendrick Lamar)",73,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,TRUE,"Top Hits of 2018"
"231","The Greatest Show",74,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,302146,FALSE,"Top Hits of 2018"
"232","Answerphone (feat. Yxng Bane)",57,0.671,0.834,1,-3.928,0,0.0885,0.0387,0,0.454,0.454,113.021,190920,FALSE,"Top Hits of 2018"
"233","Shape of You",83,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233712,FALSE,"Top Hits of 2018"
"234","Walk It Talk It",74,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,TRUE,"Top Hits of 2018"
"235","Mo Bamba",76,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183906,TRUE,"Top Hits of 2018"
"236","Jumanji",61,0.791,0.473,10,-9.86,0,0.25,0.279,0,0.0959,0.603,95.948,173153,FALSE,"Top Hits of 2018"
"237","Be Careful",67,0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,210787,TRUE,"Top Hits of 2018"
"238","Simple",71,0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,185200,FALSE,"Top Hits of 2018"
"239","Nonstop",77,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,TRUE,"Top Hits of 2018"
"240","17",64,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489,FALSE,"Top Hits of 2018"
"241","Natural",79,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,189466,FALSE,"Top Hits of 2018"
"242","Lullaby",59,0.725,0.834,5,-3.913,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,204022,FALSE,"Top Hits of 2018"
"243","Anywhere",65,0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,215064,FALSE,"Top Hits of 2018"
"244","Yes Indeed",77,0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,142273,TRUE,"Top Hits of 2018"
"245","Stir Fry",70,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288,TRUE,"Top Hits of 2018"
"246","Strangers",60,0.758,0.718,4,-6.129,0,0.0383,0.00565,0.00132,0.0781,0.127,115.04,233725,FALSE,"Top Hits of 2018"
"247","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",69,0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,237240,TRUE,"Top Hits of 2018"
"248","Te Boté - Remix",76,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,TRUE,"Top Hits of 2018"
"249","Look Alive (feat. Drake)",74,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,TRUE,"Top Hits of 2018"
"250","Leave a Light On",74,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,185863,FALSE,"Top Hits of 2018"
"251","Shape of You",83,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233712,FALSE,"Top Hits of 2017"
"252","Despacito (Featuring Daddy Yankee)",2,0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,228200,FALSE,"Top Hits of 2017"
"253","That's What I Like",80,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,FALSE,"Top Hits of 2017"
"254","Something Just Like This",81,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,FALSE,"Top Hits of 2017"
"255","Scars To Your Beautiful",79,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,230226,FALSE,"Top Hits of 2017"
"256","Treat You Better",80,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973,FALSE,"Top Hits of 2017"
"257","HUMBLE.",1,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177000,TRUE,"Top Hits of 2017"
"258","Dusk Till Dawn - Radio Edit",80,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,FALSE,"Top Hits of 2017"
"259","Bad and Boujee (feat. Lil Uzi Vert)",74,0.927,0.665,11,-5.313,1,0.244,0.061,0,0.123,0.175,127.076,343150,TRUE,"Top Hits of 2017"
"260","Symphony (feat. Zara Larsson)",0,0.718,0.609,0,-4.699,0,0.0429,0.281,3.29e-05,0.234,0.497,122.948,214866,FALSE,"Top Hits of 2017"
"261","Congratulations",80,0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,220293,TRUE,"Top Hits of 2017"
"262","Pretty Girl - Cheat Codes X CADE Remix",66,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,TRUE,"Top Hits of 2017"
"263","XO Tour Llif3",82,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182706,TRUE,"Top Hits of 2017"
"264","All Night",73,0.538,0.804,8,-5.194,1,0.0358,0.0041,0,0.33,0.507,144.992,197640,FALSE,"Top Hits of 2017"
"265","There's Nothing Holdin' Me Back",2,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,199440,FALSE,"Top Hits of 2017"
"266","Wolves",78,0.724,0.804,11,-4.614,0,0.0448,0.124,0,0.204,0.306,124.987,197993,FALSE,"Top Hits of 2017"
"267","Attention",3,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,FALSE,"Top Hits of 2017"
"268","Closer",82,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,FALSE,"Top Hits of 2017"
"269","Say You Won't Let Go",84,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211466,FALSE,"Top Hits of 2017"
"270","IDGAF",78,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217946,TRUE,"Top Hits of 2017"
"271","Let Me Go (with Alesso, Florida Georgia Line & watt)",76,0.664,0.708,8,-4.154,1,0.0474,0.0337,0,0.0841,0.742,103.07,174800,FALSE,"Top Hits of 2017"
"272","Mercy",1,0.561,0.674,4,-4.882,0,0.0818,0.118,0,0.111,0.383,148.127,208733,FALSE,"Top Hits of 2017"
"273","Silence",80,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180822,FALSE,"Top Hits of 2017"
"274","Too Good At Goodbyes",79,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,201000,FALSE,"Top Hits of 2017"
"275","Scared to Be Lonely",78,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883,FALSE,"Top Hits of 2017"
"276","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,245200,FALSE,"Top Hits of 2017"
"277","Sorry Not Sorry",1,0.704,0.633,11,-6.923,0,0.241,0.0214,0,0.29,0.863,144.021,203760,TRUE,"Top Hits of 2017"
"278","Stay",75,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210090,FALSE,"Top Hits of 2017"
"279","2U (feat. Justin Bieber)",68,0.548,0.65,8,-5.827,0,0.0591,0.219,0,0.225,0.557,144.937,194896,FALSE,"Top Hits of 2017"
"280","New Rules",60,0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11e-05,0.114,0.592,116.01,212000,FALSE,"Top Hits of 2017"
"281","Most Girls",74,0.756,0.572,9,-7.019,1,0.0763,0.0478,0,0.0853,0.417,102.986,204400,FALSE,"Top Hits of 2017"
"282","No Promises (feat. Demi Lovato)",70,0.741,0.667,10,-5.445,1,0.134,0.0575,0,0.106,0.595,112.956,223503,FALSE,"Top Hits of 2017"
"283","Strip That Down",2,0.869,0.485,6,-5.595,1,0.0545,0.246,0,0.0765,0.527,106.028,204502,FALSE,"Top Hits of 2017"
"284","Hold On",81,0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,198853,FALSE,"Top Hits of 2017"
"285","Middle Of The Night",62,0.588,0.749,11,-4.323,0,0.058,0.0037,0,0.0813,0.397,130.093,174600,FALSE,"Top Hits of 2017"
"286","Happier",80,0.522,0.385,0,-7.355,1,0.0288,0.536,0,0.135,0.236,89.792,207520,FALSE,"Top Hits of 2017"
"287","Mama",53,0.739,0.792,11,-4.256,0,0.0418,0.091,0,0.0516,0.547,104.016,181614,FALSE,"Top Hits of 2017"
"288","Side To Side",72,0.65,0.736,6,-5.84,0,0.229,0.0528,0,0.235,0.613,159.173,226160,TRUE,"Top Hits of 2017"
"289","Paris",69,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221506,FALSE,"Top Hits of 2017"
"290","Young Dumb & Broke",79,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202546,FALSE,"Top Hits of 2017"
"291","Look What You Made Me Do",74,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,FALSE,"Top Hits of 2017"
"292","How Far I'll Go - From ""Moana""",0,0.314,0.555,9,-9.601,1,0.37,0.157,0.000108,0.067,0.159,179.666,175517,FALSE,"Top Hits of 2017"
"293","Ain't My Fault",68,0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,224030,FALSE,"Top Hits of 2017"
"294","Friends (with BloodPop®)",2,0.744,0.739,8,-5.35,1,0.0387,0.00459,0,0.306,0.649,104.99,189466,FALSE,"Top Hits of 2017"
"295","Galway Girl",77,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170826,FALSE,"Top Hits of 2017"
"296","Rockabye (feat. Sean Paul & Anne-Marie)",75,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,251088,FALSE,"Top Hits of 2017"
"297","What Lovers Do (feat. SZA)",1,0.795,0.615,5,-5.211,0,0.0671,0.0786,2.98e-06,0.0855,0.393,110.009,199849,FALSE,"Top Hits of 2017"
"298","Havana",2,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216896,FALSE,"Top Hits of 2017"
"299","It Ain't Me (with Selena Gomez)",75,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,220780,FALSE,"Top Hits of 2017"
"300","Slow Hands",74,0.735,0.425,0,-6.648,1,0.0464,0.011,0,0.055,0.848,85.896,188174,FALSE,"Top Hits of 2017"
"301","Issues",0,0.706,0.427,8,-6.864,1,0.0879,0.413,0,0.0609,0.42,113.804,176320,FALSE,"Top Hits of 2017"
"302","More Than You Know",4,0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.29,0.534,123.07,203000,FALSE,"Top Hits of 2017"
"303","Without You (feat. Sandro Cavazza)",76,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181672,TRUE,"Top Hits of 2017"
"304","Touch",0,0.635,0.73,1,-3.942,0,0.0965,0.04,0,0.423,0.541,101.859,202960,FALSE,"Top Hits of 2017"
"305","Perfect",85,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,FALSE,"Top Hits of 2017"
"306","Swalla (feat. Nicki Minaj & Ty Dolla $ign)",75,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216408,TRUE,"Top Hits of 2017"
"307","Location",78,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,FALSE,"Top Hits of 2017"
"308","do re mi",75,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,212027,TRUE,"Top Hits of 2017"
"309","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",72,0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,288600,TRUE,"Top Hits of 2017"
"310","Bad Things (with Camila Cabello)",0,0.678,0.696,2,-4.79,1,0.133,0.206,0,0.164,0.254,137.822,239293,FALSE,"Top Hits of 2017"
"311","Solo Dance",1,0.744,0.836,6,-2.396,0,0.0507,0.0435,0,0.194,0.36,114.965,174933,FALSE,"Top Hits of 2017"
"312","Weak",0,0.673,0.637,5,-4.518,1,0.0429,0.137,0,0.184,0.678,123.98,201160,FALSE,"Top Hits of 2017"
"313","September Song",71,0.614,0.615,0,-6.7,0,0.0444,0.054,0,0.0921,0.374,95.941,220290,FALSE,"Top Hits of 2017"
"314","Malibu",73,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231906,FALSE,"Top Hits of 2017"
"315","Glorious (feat. Skylar Grey)",75,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,TRUE,"Top Hits of 2017"
"316","Believer",1,0.779,0.787,10,-4.305,0,0.108,0.0524,0,0.14,0.708,124.982,204346,FALSE,"Top Hits of 2017"
"317","No Lie",75,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176,FALSE,"Top Hits of 2017"
"318","Your Song",66,0.855,0.624,1,-4.093,1,0.0488,0.158,0,0.0513,0.962,117.959,180757,FALSE,"Top Hits of 2017"
"319","1-800-273-8255",1,0.627,0.572,5,-7.738,0,0.0373,0.568,1.52e-06,0.198,0.361,100.041,250173,TRUE,"Top Hits of 2017"
"320","Ciao Adios",60,0.698,0.882,4,-3.078,0,0.0863,0.127,0,0.15,0.445,106.083,200104,FALSE,"Top Hits of 2017"
"321","Him & I",0,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,268866,TRUE,"Top Hits of 2017"
"322","Reggaetón Lento (Remix)",5,0.623,0.909,4,-3.079,0,0.0758,0.158,0,0.0972,0.651,93.984,188786,FALSE,"Top Hits of 2017"
"323","Don't Wanna Know (feat. Kendrick Lamar)",68,0.783,0.61,7,-6.124,1,0.0696,0.343,0,0.0983,0.418,100.047,214265,FALSE,"Top Hits of 2017"
"324","Castle on the Hill",76,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261153,FALSE,"Top Hits of 2017"
"325","What About Us",73,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,269600,FALSE,"Top Hits of 2017"
"326","Thunder",4,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,187146,FALSE,"Top Hits of 2017"
"327","Call on Me - Ryan Riback Remix",49,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222040,FALSE,"Top Hits of 2017"
"328","Came Here for Love",64,0.708,0.868,6,-3.287,1,0.0431,0.0313,0,0.122,0.72,124.994,202999,FALSE,"Top Hits of 2017"
"329","Cold (feat. Future)",0,0.697,0.716,9,-6.288,0,0.113,0.118,0,0.0424,0.506,99.905,234308,TRUE,"Top Hits of 2017"
"330","...Ready For It?",70,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,208186,FALSE,"Top Hits of 2017"
"331","Lonely Together (feat. Rita Ora)",53,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812,FALSE,"Top Hits of 2017"
"332","Good Life (with G-Eazy & Kehlani)",63,0.572,0.778,1,-5.208,1,0.233,0.00638,0,0.0563,0.54,168.073,225520,FALSE,"Top Hits of 2017"
"333","24K Magic",76,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,225983,FALSE,"Top Hits of 2017"
"334","Sign of the Times",81,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340706,FALSE,"Top Hits of 2017"
"335","I Fall Apart",80,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223346,TRUE,"Top Hits of 2017"
"336","iSpy (feat. Lil Yachty)",72,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253106,TRUE,"Top Hits of 2017"
"337","goosebumps",86,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243836,TRUE,"Top Hits of 2017"
"338","Despacito - Remix",69,0.649,0.798,2,-4.346,1,0.178,0.226,0,0.0711,0.857,177.899,230413,FALSE,"Top Hits of 2017"
"339","One Dance",2,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989,173986,FALSE,"Top Hits of 2017"
"340","Stargazing",68,0.677,0.497,5,-5.763,1,0.0809,0.152,0,0.0911,0.419,99.137,236853,FALSE,"Top Hits of 2017"
"341","Starboy",82,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,TRUE,"Top Hits of 2017"
"342","Rich Love (with Seeb)",64,0.401,0.872,1,-3.641,0,0.314,0.167,0,0.362,0.472,104.592,201256,FALSE,"Top Hits of 2017"
"343","Mi Gente",52,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237,189029,FALSE,"Top Hits of 2017"
"344","Love On The Brain",1,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,TRUE,"Top Hits of 2017"
"345","Anywhere",65,0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,215064,FALSE,"Top Hits of 2017"
"346","rockstar",1,0.577,0.522,5,-6.594,0,0.0984,0.13,9.03e-05,0.142,0.119,159.772,218320,TRUE,"Top Hits of 2017"
"347","Praying",1,0.565,0.381,10,-7.204,1,0.0302,0.48,0,0.109,0.325,73.483,230269,FALSE,"Top Hits of 2017"
"348","Rolex",73,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,238586,FALSE,"Top Hits of 2017"
"349","Now Or Never",66,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214801,FALSE,"Top Hits of 2017"
"350","Unforgettable",79,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233901,TRUE,"Top Hits of 2017"
"351","Love Yourself",1,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,FALSE,"Top Hits of 2016"
"352","One Dance",79,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173986,FALSE,"Top Hits of 2016"
"353","Scars To Your Beautiful",79,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,230226,FALSE,"Top Hits of 2016"
"354","Closer",82,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,FALSE,"Top Hits of 2016"
"355","Hello",40,0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,295502,FALSE,"Top Hits of 2016"
