"","danceability","energy","loudness","mode","speechiness","instrumentalness","valence","tempo","track.duration_ms","track.explicit","track.popularity","track.name","key_name","track.album.release_date","mode_name","key_mode"
"1681",0.662,0.748,-3.041,0,0.268,8.43e-06,0.535,82.331,239026,FALSE,74,"Suga Suga","F","2003-01-01","minor","F minor"
"1682",0.606,0.699,-3.103,0,0.0337,1.89e-06,0.509,83.701,297960,FALSE,51,"Rain On Me","G#","2003-01-01","minor","G# minor"
"1683",0.804,0.836,-6.635,0,0.089,0,0.85,120.046,223773,FALSE,58,"Me Against the Music (feat. Madonna) - LP Version / Video Mix","F#","2003-11-13","minor","F# minor"
"1684",0.495,0.819,-5.656,0,0.0444,0.000215,0.318,100.213,202013,FALSE,61,"No Letting Go","F","2003","minor","F minor"
"1685",0.658,0.826,-6.031,1,0.0346,0.00275,0.795,134.465,220360,FALSE,55,"Jump","G#","2003-01-01","major","G# major"
"1686",0.649,0.718,-4.984,0,0.0594,4.26e-06,0.477,79.993,249293,FALSE,50,"Stole","G","2002-10-22","minor","G minor"
"1687",0.649,0.713,-6.488,1,0.295,0,0.629,101.129,164506,TRUE,44,"Be Faithful","G","2009-01-01","major","G major"
"1688",0.6,0.736,-6.228,1,0.0329,0,0.848,158.108,222400,FALSE,46,"U Make Me Wanna - Radio Edit","G","2003-01-01","major","G major"
"1689",0.734,0.668,-3.935,0,0.0349,0,0.651,99.971,238840,FALSE,55,"Scandalous - U.S. Radio Edit","C","2004-07-13","minor","C minor"
"1690",0.568,0.867,-5.861,1,0.0365,4.67e-05,0.88,163.944,221426,FALSE,55,"Sound Of The Underground","B","2003-01-01","major","B major"
"1691",0.601,0.856,-5.293,0,0.0398,0.0284,0.388,89.983,214760,TRUE,37,"All The Things She Said","F","2020-06-12","minor","F minor"
"1692",0.586,0.705,-4.904,0,0.0287,0,0.459,98.014,237693,FALSE,58,"Too Lost In You","C#","2003-01-01","minor","C# minor"
"1693",0.757,0.78,-5.038,1,0.319,0,0.59,97.917,232506,FALSE,60,"Like Glue","C#","2002-11-12","major","C# major"
"1694",0.893,0.74,-4.936,0,0.132,0,0.963,101.025,299146,TRUE,62,"Beautiful","B","2005-01-01","minor","B minor"
"1695",0.866,0.749,-3.977,1,0.253,0,0.891,92.074,250746,TRUE,65,"Right Thurr","D","2003-01-01","major","D major"
"1696",0.871,0.597,-4.932,0,0.0464,0.000113,0.635,125.999,234000,TRUE,63,"The Way You Move (feat. Sleepy Brown)","F","2003","minor","F minor"
"1697",0.831,0.695,-6.491,1,0.109,1.24e-05,0.722,132.817,209533,FALSE,44,"My Love Is Like...Wo - Main Mix/Album Version","E","2003-01-01","major","E major"
"1698",0.714,0.862,-5.531,1,0.286,0,0.887,92.849,281240,TRUE,55,"Excuse Me Miss","F#","2002-11-12","major","F# major"
"1699",0.646,0.6,-6.569,1,0.458,0,0.811,192.082,223973,TRUE,60,"Can't Let You Go (feat. Mike Shorey & Lil' Mo)","A","2003-02-01","major","A major"
"1700",0.688,0.538,-7.608,1,0.0292,0,0.27,119.998,257026,FALSE,58,"If You're Not The One","A#","2002","major","A# major"
"1701",0.785,0.933,-4.629,0,0.0309,0,0.962,125.011,218173,FALSE,52,"Hole In The Head","F#","2003-01-01","minor","F# minor"
"1702",0.85,0.862,-3.587,1,0.138,0.00144,0.908,130.036,208386,FALSE,33,"Sweet Dreams My LA Ex - Radio Edit","D","2003-01-01","major","D major"
"1703",0.894,0.404,-5.913,0,0.13,1.57e-06,0.759,102.009,236506,TRUE,63,"Frontin' (feat. Jay-Z) - Club Mix","A","2003-08-19","minor","A minor"
"1704",0.853,0.752,-8.831,1,0.339,4.65e-06,0.935,104.946,234800,TRUE,46,"The Jump Off (feat. Mr. Cheeks) - Remix","C#","2003","major","C# major"
"1705",0.78,0.604,-8.019,1,0.0396,0,0.12,101.043,324600,FALSE,45,"Get Low","C#","2002-10-29","major","C# major"
"1706",0.747,0.904,-2.623,1,0.0803,0.106,0.846,118.877,181826,FALSE,65,"Move Your Feet","A","2002-04-03","major","A major"
"1707",0.618,0.552,-6.863,1,0.0981,0,0.586,81.975,242773,FALSE,65,"So Gone","G#","2003","major","G# major"
"1708",0.883,0.887,-4.92,1,0.116,0.63,0.648,124.814,212413,FALSE,53,"Make Luv","C#","2003-11-24","major","C# major"
"1709",0.686,0.735,-4.616,1,0.264,0.00066,0.0596,171.355,322226,TRUE,74,"Lose Yourself - From ""8 Mile"" Soundtrack","D","2004-01-01","major","D major"
"1710",0.457,0.406,-7.462,1,0.0291,0,0.208,151.95,223066,FALSE,68,"I'm with You","A","2002-06-04","major","A major"
"1711",0.656,0.615,-6.359,0,0.137,0.000415,0.592,175.943,214773,FALSE,46,"Miss Independent","B","2003-09-29","minor","B minor"
"1712",0.849,0.499,-7.872,1,0.271,4.97e-05,0.504,92.982,359973,TRUE,42,"Magic Stick","D","2019-04-05","major","D major"
"1713",0.81,0.791,-5.909,1,0.181,0,0.948,153.067,314400,FALSE,58,"Holidae In","G","2003-01-01","major","G major"
"1714",0.59,0.929,-3.236,1,0.0478,0.000153,0.674,119.818,254466,FALSE,59,"The Game of Love (feat. Michelle Branch) - Main / Radio Mix","D","2002-09-30","major","D major"
"1715",0.733,0.521,-3.657,0,0.0457,0,0.525,112.913,294693,FALSE,59,"How You Gonna Act Like That","D#","2002-12-01","minor","D# minor"
"1716",0.638,0.54,-6.849,1,0.0473,0,0.352,143.772,218760,FALSE,47,"Angel","C","2003-01-01","major","C major"
"1717",0.581,0.747,-6.682,1,0.0283,1.69e-06,0.514,146.301,248546,FALSE,51,"Lost Without You","G","2003-03-21","major","G major"
"1718",0.602,0.34,-9.867,1,0.0375,0,0.511,109.598,245240,FALSE,38,"Miss You - Main","A#","2002","major","A# major"
"1719",0.447,0.636,-5.08,1,0.0278,9.25e-05,0.376,105.678,199320,FALSE,50,"Mandy","F","2003-11-24","major","F major"
"1720",0.691,0.541,-5.873,1,0.0776,0,0.319,127.683,243306,TRUE,60,"In Those Jeans","C#","2003-04-08","major","C# major"
"1721",0.793,0.698,-3.626,1,0.104,0.145,0.339,130.017,285570,FALSE,67,"Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz","B","2003-05-23","major","B major"
"1722",0.655,0.433,-7.577,0,0.0348,0,0.199,130.127,245293,FALSE,49,"Don't Wanna Try","F","2003","minor","F minor"
"1723",0.784,0.459,-9.74,0,0.317,0,0.618,164.062,304000,TRUE,59,"Air Force Ones","E","2002-06-25","minor","E minor"
"1724",0.647,0.729,-6.251,1,0.0236,0.0489,0.687,94.01,249626,FALSE,74,"Your Body Is a Wonderland","F","2001-08-16","major","F major"
"1725",0.564,0.6,-6.814,0,0.0305,2.19e-06,0.442,78.955,210066,FALSE,56,"Sorry Seems To Be The Hardest Word","G","2004-01-01","minor","G minor"
"1726",0.778,0.879,-4.951,0,0.0371,0.792,0.942,98.077,244666,FALSE,58,"Mundian to Bach Ke","G#","2003-01-01","minor","G# minor"
"1727",0.707,0.538,-5.264,1,0.505,0,0.439,121.732,234893,TRUE,54,"Gossip Folks (feat. Ludacris)","C","2002-11-11","major","C major"
"1728",0.802,0.863,-3.552,1,0.2,0,0.873,81.008,219400,TRUE,54,"Wanksta - From ""8 Mile"" Soundtrack","C#","2003-02-06","major","C# major"
"1729",0.641,0.445,-8.674,1,0.0368,0,0.383,81.931,214733,FALSE,54,"Leave Right Now","F#","2003-12-01","major","F# major"
"1730",0.612,0.735,-5.074,0,0.0282,0.00118,0.783,126.326,226053,FALSE,59,"It's My Life","G#","2003-01-01","minor","G# minor"
"1731",0.455,0.858,-5.659,0,0.0391,0.000247,0.597,163.118,207466,FALSE,68,"Someday","B","2003-09-23","minor","B minor"
"1732",0.751,0.84,-4.855,1,0.349,0,0.801,99.057,213760,TRUE,55,"Stand Up","F#","2003-01-01","major","F# major"
"1733",0.595,0.634,-5.226,1,0.282,5.27e-05,0.944,89.086,219373,FALSE,42,"Thoia Thoing","C#","2011-10-24","major","C# major"
"1734",0.649,0.536,-8.804,0,0.132,0,0.513,78.935,245773,TRUE,54,"Put That Woman First","F","2002-11-05","minor","F minor"
"1735",0.405,0.589,-7.51,0,0.0586,0,0.808,83.373,287226,FALSE,56,"Rise & Fall (feat. Sting)","F#","2002-11-19","minor","F# minor"
"1736",0.669,0.873,-4.315,1,0.0494,0,0.827,88.029,225426,FALSE,51,"Big Yellow Taxi","G#","2003-11-24","major","G# major"
"1737",0.62,0.93,-3.685,1,0.0374,0,0.609,106.22,190173,FALSE,68,"Lifestyles of the Rich & Famous","C#","2002-10-04","major","C# major"
"1738",0.256,0.788,-5.263,0,0.0403,0,0.429,80.718,228706,FALSE,58,"Unwell","F#","2002-11-01","minor","F# minor"
"1739",0.791,0.733,-5.123,0,0.029,0.201,0.917,105.987,199040,FALSE,57,"Sunrise","F","2008","minor","F minor"
"1740",0.375,0.57,-5.364,1,0.0283,4.37e-06,0.255,167.734,278440,FALSE,54,"Come Undone","B","2002","major","B major"
"1741",0.512,0.531,-6.789,1,0.0402,3.5e-06,0.302,169.951,240040,FALSE,42,"White Flag","F","2003-09-09","major","F major"
"1742",0.577,0.749,-7.215,0,0.0279,0.0115,0.255,130.97,307879,FALSE,75,"Clocks","F","2002-08-08","minor","F minor"
"1743",0.747,0.398,-12.932,0,0.0743,1.42e-06,0.428,117.901,268373,FALSE,57,"Say Yes","F","2002-01-01","minor","F minor"
"1744",0.692,0.496,-7.332,1,0.0241,6.42e-06,0.376,97.945,298960,FALSE,67,"Picture (feat. Sheryl Crow)","G","2001-11-19","major","G major"
"1745",0.772,0.724,-5.799,0,0.307,0,0.518,84.038,298600,TRUE,52,"Damn! (feat. Lil' Jon) - Club Mix","F#","2003-07-25","minor","F# minor"
"1746",0.495,0.894,-4.89,1,0.102,0,0.777,168.062,274360,FALSE,51,"Why Don't You & I (feat. Chad Kroeger)","A#","2002-09-30","major","A# major"
"1747",0.583,0.66,-5.078,1,0.0377,0,0.861,151.956,255560,FALSE,68,"Drift Away","B","2002-07-09","major","B major"
"1748",0.837,0.885,-3.914,0,0.182,0,0.694,95.313,253720,FALSE,55,"I Can","F#","2002-12-13","minor","F# minor"
"1749",0.442,0.846,-5.214,1,0.0764,4.71e-06,0.622,128.235,217653,FALSE,67,"I Believe in a Thing Called Love","E","2003-07-07","major","E major"
"1750",0.423,0.714,-8.295,1,0.045,6.28e-06,0.593,110.017,227250,FALSE,72,"I Miss You","B","2003-11-01","major","B major"
"1751",0.727,0.552,-8.074,0,0.14,0.000164,0.607,168.189,289160,TRUE,76,"Dilemma","D","2002-06-25","minor","D minor"
"1752",0.446,0.764,-5.042,1,0.033,0,0.543,172.094,223840,FALSE,77,"How You Remind Me","A#","2001-09-11","major","A# major"
"1753",0.783,0.649,-4.127,1,0.0322,0.00482,0.665,103.997,206093,FALSE,63,"The Tide Is High - Radio Mix","G","2002-01-01","major","G major"
"1754",0.707,0.761,-4.635,1,0.0341,0,0.923,97.003,211413,FALSE,64,"World of Our Own","C#","2001-11-12","major","C# major"
"1755",0.558,0.719,-5.113,1,0.0267,0,0.371,112.027,208600,FALSE,71,"Wherever You Will Go","D","2001","major","D major"
"1756",0.585,0.776,-5.898,1,0.0459,7.74e-06,0.427,77.987,244506,FALSE,76,"Complicated","F","2002-06-04","major","F major"
"1757",0.793,0.832,-4.862,0,0.0406,1.12e-05,0.872,107.661,196160,FALSE,73,"Whenever, Wherever","C#","2001-11-13","minor","C# minor"
"1758",0.56,0.825,-3.862,1,0.0379,0,0.268,94.931,237493,FALSE,74,"A Thousand Miles","B","2002-04-30","major","B major"
"1759",0.665,0.695,-5.763,1,0.0532,0,0.707,90.119,227386,TRUE,70,"Foolish","C","2002-01-01","major","C major"
"1760",0.911,0.551,-3.75,0,0.0449,4.12e-05,0.969,92.887,265866,FALSE,70,"Family Affair","G#","2001-01-01","minor","G# minor"
"1761",0.64,0.889,-3.073,1,0.322,0,0.436,99.931,298853,FALSE,67,"Dirrty (feat. Redman)","D","2002-07-19","major","D major"
"1762",0.571,0.953,-5.601,1,0.0548,0.000606,0.601,137.965,233600,FALSE,62,"Heaven","G#","2002-02-26","major","G# major"
"1763",0.487,0.9,-4.417,1,0.0482,0,0.484,149.937,204000,FALSE,74,"Sk8er Boi","C","2002-06-04","major","C major"
"1764",0.761,0.662,-7.645,0,0.0548,6.19e-05,0.631,120.043,207866,FALSE,56,"Spinning Around","F#","2000-09-25","minor","F# minor"
"1765",0.786,0.614,-6.554,0,0.0574,0,0.742,103.887,237359,FALSE,40,"Just A Little","F","2019-07-30","minor","F minor"
"1766",0.734,0.848,-5.285,0,0.0309,1.16e-05,0.863,117.31,230013,FALSE,60,"Murder On The Dancefloor","C#","2002-01-01","minor","C# minor"
"1767",0.776,0.844,-5.305,1,0.0297,0.000244,0.868,125.972,208626,FALSE,56,"Escape","B","2001-01-01","major","B major"
"1768",0.683,0.722,-4.039,0,0.0358,4.2e-05,0.854,95.012,207186,FALSE,58,"One Love","G#","2002","minor","G# minor"
"1769",0.689,0.774,-4.528,1,0.0278,0,0.253,102.052,236600,FALSE,64,"Just Like a Pill","A","2001","major","A major"
"1770",0.737,0.652,-4.393,1,0.0335,0,0.881,108.175,215293,FALSE,52,"Colourblind","D","2002","major","D major"
"1771",0.853,0.811,-4.926,0,0.0646,0.000304,0.901,114.961,283626,FALSE,61,"Like I Love You","F#","2002-11-04","minor","F# minor"
"1772",0.603,0.774,-6.066,0,0.0428,0.051,0.48,124.994,238266,FALSE,54,"Love at First Sight","D#","2001-10-01","minor","D# minor"
"1773",0.956,0.745,-4.753,0,0.12,0,0.912,107.075,228240,TRUE,71,"Hot In Herre","B","2002-06-25","minor","B minor"
"1774",0.534,0.543,-6.857,1,0.0245,0,0.418,78.996,231066,FALSE,57,"I'm Not a Girl, Not Yet a Woman","D#","2001-10-31","major","D# major"
"1775",0.745,0.807,-5.191,0,0.0884,1.49e-05,0.858,93.967,253600,FALSE,50,"Girlfriend","C","2001-07-24","minor","C minor"
"1776",0.688,0.538,-7.608,1,0.0292,0,0.27,119.998,257026,FALSE,58,"If You're Not The One","A#","2002","major","A# major"
"1777",0.705,0.717,-4.944,0,0.125,0.461,0.554,97.036,204400,FALSE,51,"Kiss Kiss","E","2002-01-01","minor","E minor"
"1778",0.802,0.904,-3.267,0,0.0459,0,0.961,128.931,192533,FALSE,66,"Get the Party Started","B","2001","minor","B minor"
"1779",0.616,0.597,-5.328,1,0.0415,0,0.362,165.508,224066,FALSE,64,"Underneath Your Clothes","G#","2001-11-13","major","G# major"
"1780",0.701,0.718,-6.061,1,0.0261,0,0.65,106.988,227866,FALSE,56,"Anyone Of Us (Stupid Mistake)","C#","2003-06-02","major","C# major"
"1781",0.766,0.563,-7.516,0,0.0339,0.683,0.964,126.007,230640,FALSE,71,"Can't Get You out of My Head","A","2001-10-01","minor","A minor"
"1782",0.596,0.561,-8.452,1,0.0305,0,0.403,133.969,253000,FALSE,51,"Evergreen","C","2002-10-07","major","C major"
"1783",0.346,0.641,-5.627,1,0.0504,8.4e-06,0.159,77.281,264240,FALSE,67,"Hero","G","2001-01-01","major","G major"
"1784",0.682,0.894,-1.73,0,0.0727,0,0.845,95.992,198600,FALSE,59,"Overprotected - Radio Edit","C","2001-10-31","minor","C minor"
"1785",0.955,0.839,-3.399,0,0.127,0.000175,0.825,108.955,222546,FALSE,56,"When You Look At Me - Radio Edit","D#","2001","minor","D# minor"
"1786",0.839,0.706,-6.104,0,0.199,0,0.839,96.673,245133,TRUE,71,"Always On Time","F","2001-01-01","minor","F minor"
"1787",0.414,0.574,-3.884,1,0.0304,0,0.155,71.796,228266,FALSE,51,"A Moment Like This","G#","2003-09-29","major","G# major"
"1788",0.554,0.881,-6.463,1,0.0292,2.94e-05,0.507,107.023,210066,FALSE,53,"What I Go To School For","A","2002-01-01","major","A major"
"1789",0.838,0.764,-5.076,0,0.0586,0.000122,0.924,133.592,161240,FALSE,55,"Gotta Get Thru This - D'N'D Radio Edit","G","2002","minor","G minor"
"1790",0.542,0.589,-6.813,1,0.0284,0,0.336,133.838,251280,FALSE,52,"Born to Try","G#","2003-03-21","major","G# major"
"1791",0.835,0.707,-5.074,1,0.0598,2.19e-05,0.919,93.955,267093,TRUE,71,"What's Luv? (feat. Ja-Rule & Ashanti)","G#","2001-12-04","major","G# major"
"1792",0.74,0.845,-3.802,0,0.0338,6.23e-06,0.749,126.607,236426,FALSE,56,"Round Round","F#","2002-01-01","minor","F# minor"
"1793",0.555,0.496,-6.136,1,0.028,0,0.27,79.01,214306,FALSE,62,"If Tomorrow Never Comes","A#","2002-01-01","major","A# major"
"1794",0.661,0.746,-5.153,1,0.042,0,0.502,144.188,188693,FALSE,40,"Crossroads - Radio Edit","E","2012-10-22","major","E major"
"1795",0.621,0.849,-4.754,1,0.0771,0,0.62,98.523,210693,FALSE,59,"Don't Let Me Get Me - Radio Edit","D#","2001","major","D# major"
"1796",0.689,0.894,-6.342,0,0.0672,4.72e-05,0.709,123.971,197826,FALSE,59,"In Your Eyes","F#","2001-10-01","minor","F# minor"
"1797",0.718,0.69,-4.382,0,0.265,0,0.774,93.401,172240,FALSE,48,"I'm Gonna Be Alright (feat. Nas)","A#","2002","minor","A# minor"
"1798",0.705,0.872,-3.557,0,0.125,0,0.746,93.63,207040,FALSE,50,"Hey Baby","B","2001-12-11","minor","B minor"
"1799",0.665,0.579,-7.333,0,0.033,0,0.735,96.035,277653,FALSE,49,"The World's Greatest","B","2012-07-20","minor","B minor"
"1800",0.66,0.707,-5.758,1,0.208,0,0.761,89.279,268800,FALSE,62,"I Need a Girl (Pt. 1) [feat. Usher & Loon]","F#","2005-10-04","major","F# major"
"1801",0.519,0.874,-5.122,1,0.034,0,0.572,96.072,206466,FALSE,50,"Caught in the Middle","F","2001","major","F major"
"1802",0.574,0.691,-5.103,1,0.035,1.65e-05,0.195,91.969,259773,FALSE,57,"A New Day Has Come - Radio Remix","F#","2001-01-01","major","F# major"
"1803",0.538,0.677,-6.099,1,0.187,0,0.913,132.346,214200,FALSE,58,"Just a Friend 2002 - Radio Edit","C","2002-07-22","major","C major"
"1804",0.571,0.438,-7.007,1,0.0279,1.56e-05,0.444,145.948,230549,FALSE,66,"Landslide","D","2002-08-27","major","D major"
"1805",0.816,0.5,-4.551,1,0.03,1.53e-06,0.649,124.037,247840,FALSE,68,"U Got It Bad","C#","2001-08-07","major","C# major"
"1806",0.641,0.72,-5.209,1,0.0336,0.00286,0.418,92.988,275026,FALSE,48,"Rock The Boat","F","2019-08-08","major","F major"
"1807",0.607,0.923,-6.777,1,0.0948,1.1e-06,0.868,184.819,213973,FALSE,64,"The Ketchup Song (Aserejé) - Spanglish Version","C#","2002","major","C# major"
"1808",0.64,0.59,-7.442,1,0.32,0,0.519,83.133,318213,TRUE,47,"Down 4 U","G","2002-01-01","major","G major"
"1809",0.783,0.726,-8.718,1,0.106,2.53e-06,0.784,148.062,201480,FALSE,43,"Nu Flow","G","2001-01-01","major","G major"
"1810",0.499,0.72,-9.101,1,0.0286,0.00303,0.652,96.103,217680,FALSE,58,"All You Wanted","G#","2001-07-31","major","G# major"
"1811",0.884,0.677,-5.603,1,0.283,0,0.584,101.868,263226,TRUE,68,"Work It","C#","2002-11-11","major","C# major"
"1812",0.727,0.515,-6.553,0,0.0289,3.74e-06,0.695,89.488,262226,TRUE,62,"Happy","D","2002-01-01","minor","D minor"
"1813",0.723,0.84,-3.523,0,0.0608,0,0.827,94.332,239266,TRUE,57,"Gangsta Lovin'","C#","2002-01-01","minor","C# minor"
"1814",0.654,0.515,-12.185,1,0.0261,5.62e-06,0.677,106.191,170493,FALSE,65,"Somethin' Stupid","C","2001-11-19","major","C major"
"1815",0.859,0.625,-4.234,0,0.13,0,0.71,102.072,222560,TRUE,59,"My Neck, My Back (Lick It)","A","2015-05-05","minor","A minor"
"1816",0.806,0.608,-9.775,0,0.324,2e-04,0.297,93.065,208840,FALSE,35,"Caramel","F","2009-01-01","minor","F minor"
"1817",0.611,0.654,-4.823,0,0.139,0.00432,0.609,105.922,248933,FALSE,54,"Full Moon","A#","2002-02-25","minor","A# minor"
"1818",0.778,0.761,-5.529,1,0.0525,4.61e-05,0.923,107.288,228000,TRUE,58,"Gimme the Light","D","2002-11-12","major","D major"
"1819",0.646,0.638,-5.803,1,0.0787,0.0014,0.74,86.994,230346,FALSE,42,"More Than A Woman","B","2002","major","B major"
"1820",0.527,0.933,-6.277,0,0.0382,0.0362,0.493,144.043,234116,FALSE,40,"The Logical Song","F#","2013-10-11","minor","F# minor"
"1821",0.368,0.426,-8.049,1,0.0277,5.39e-06,0.208,106.52,233666,FALSE,36,"Unchained Melody","A#","2003-06-02","major","A# major"
"1822",0.517,0.919,-3.451,1,0.0925,1.81e-06,0.387,91.868,195866,FALSE,41,"Freak Like Me","F","2002-01-01","major","F major"
"1823",0.711,0.735,-5.026,1,0.0432,0,0.698,119.974,292133,FALSE,48,"Soak Up The Sun","E","2002-04-08","major","E major"
"1824",0.328,0.726,-3.935,1,0.0312,0.000643,0.21,134.639,277386,FALSE,60,"Handbags And Gladrags","D#","2001-01-01","major","D# major"
"1825",0.513,0.82,-5.428,1,0.0299,2.83e-06,0.52,99.952,269400,FALSE,54,"Hands Clean","G","2002-02-25","major","G major"
"1826",0.686,0.698,-2.942,0,0.223,0,0.748,93.118,253200,FALSE,42,"What About Us?","F","2002-02-25","minor","F minor"
"1827",0.412,0.667,-6.997,1,0.229,0,0.533,68.942,276373,FALSE,40,"Rainy Dayz","F#","2001-08-28","major","F# major"
"1828",0.648,0.759,-4.315,1,0.306,0,0.518,85.996,324306,TRUE,67,"I Know What You Want (feat. Flipmode Squad)","F#","2002-11-26","major","F# major"
"1829",0.855,0.681,-4.955,1,0.0688,3.7e-06,0.908,99.699,223293,FALSE,46,"Uh Huh","D","2002","major","D major"
"1830",0.668,0.806,-3.9,1,0.239,0,0.721,95.022,287000,FALSE,52,"Luv U Better","F#","2002-10-08","major","F# major"
"1831",0.793,0.568,-4.958,1,0.0459,3.57e-05,0.806,100.005,269400,TRUE,57,"U Don't Have to Call","C#","2001-08-07","major","C# major"
"1832",0.969,0.701,-7.503,1,0.156,0.00161,0.905,121.392,289373,TRUE,46,"4 My People (feat. Eve)","C#","2001-05-14","major","C# major"
"1833",0.583,0.643,-7.486,0,0.355,0,0.7,195.685,244466,FALSE,43,"If I Could Go! (feat. Lil' Mo & Sacario)","A","2019-04-19","minor","A minor"
"1834",0.729,0.731,-4.822,1,0.0684,1.57e-06,0.839,138.202,302720,FALSE,53,"Underneath It All","E","2001-12-11","major","E major"
"1835",0.41,0.64,-4.974,1,0.0271,0.00525,0.123,145.848,292866,FALSE,25,"Little By Little","D","2002","major","D major"
"1836",0.908,0.669,-2.827,1,0.0738,0,0.662,112.238,290320,TRUE,81,"Without Me","G","2002-05-26","major","G major"
"1837",0.489,0.757,-4.062,0,0.0926,0,0.567,168.004,267160,FALSE,51,"I Love You","B","2001","minor","B minor"
"1838",0.668,0.739,-4.919,1,0.0308,0,0.571,131.918,231466,FALSE,62,"No Such Thing","E","2001-08-16","major","E major"
"1839",0.66,0.536,-8.786,0,0.29,0.00669,0.775,159.963,237800,TRUE,59,"Oops (Oh My) [feat. Missy Elliott]","A#","2002-04-02","minor","A# minor"
"1840",0.567,0.58,-5.757,0,0.223,5.37e-06,0.46,157.596,265706,TRUE,55,"Baby","E","2002-01-01","minor","E minor"
"1841",0.486,0.904,-6.642,1,0.0364,0.0984,0.118,143.048,208449,FALSE,45,"Nessaja","D","2013-10-11","major","D major"
"1842",0.739,0.199,-11.763,1,0.028,1.23e-05,0.631,88.466,186160,FALSE,59,"Don't Know Why","F","2002-02-22","major","F major"
"1843",0.577,0.749,-7.215,0,0.0279,0.0115,0.255,130.97,307879,FALSE,75,"Clocks","F","2002-08-08","minor","F minor"
"1844",0.908,0.758,-4.753,0,0.174,0,0.87,148.015,297840,TRUE,69,"Cleanin' Out My Closet","A","2002-05-26","minor","A minor"
"1845",0.597,0.97,-5.972,0,0.0502,0.205,0.717,114.999,211506,FALSE,61,"A Little Less Conversation - JXL Radio Edit Remix","E","2002-08-01","minor","E minor"
"1846",0.697,0.793,-4.699,0,0.323,0,0.56,89.767,238600,TRUE,50,"Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix","F#","2001-11-07","minor","F# minor"
"1847",0.667,0.41,-8.323,0,0.138,0,0.493,75.069,303333,FALSE,55,"A Woman's Worth","E","2001-06-26","minor","E minor"
"1848",0.896,0.649,-3.792,1,0.208,0,0.822,99.107,213533,TRUE,34,"We Thuggin' (feat. R. Kelly)","G#","2001-12-04","major","G# major"
"1849",0.783,0.67,-5.049,1,0.372,2.34e-06,0.956,90.359,220960,FALSE,55,"Hey Ma","G#","2002-01-01","major","G# major"
"1850",0.618,0.938,-3.442,1,0.0456,0,0.875,91.455,269000,FALSE,78,"Can't Stop","A","2002-07-09","major","A major"
"1851",0.468,0.64,-5.862,1,0.0275,0,0.499,79.297,259933,FALSE,76,"Drops of Jupiter (Tell Me)","C","2001-03-27","major","C major"
"1852",0.653,0.609,-7.519,0,0.037,0.00101,0.482,95.982,210200,FALSE,71,"Fallin'","B","2001-06-26","minor","B minor"
"1853",0.76,0.801,-3.769,1,0.0534,1.49e-05,0.653,109.919,264893,FALSE,67,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","F","2001-09-03","major","F major"
"1854",0.537,0.858,-4.903,1,0.0349,0,0.502,124.599,216360,FALSE,60,"Hanging By A Moment","C#","2000-01-01","major","C# major"
"1855",0.786,0.842,-5.115,0,0.0707,3.54e-06,0.685,97.577,221226,FALSE,62,"Love Don't Cost a Thing","E","2001-01-23","minor","E minor"
"1856",0.73,0.602,-3.782,0,0.206,3.69e-06,0.927,97.954,221133,FALSE,64,"Independent Women, Pt. 1","F#","2001-05-01","minor","F# minor"
"1857",0.645,0.921,-5.256,0,0.0302,1.08e-05,0.864,129,186440,FALSE,66,"Uptown Girl - Radio Edit","F#","2000","minor","F# minor"
"1858",0.817,0.585,-4.688,1,0.0301,0,0.916,105.014,218439,TRUE,70,"Follow Me","F","2000-06-13","major","F major"
"1859",0.793,0.832,-4.862,0,0.0406,1.12e-05,0.872,107.661,196160,FALSE,73,"Whenever, Wherever","C#","2001-11-13","minor","C# minor"
"1860",0.747,0.706,-4.653,1,0.0413,0.00355,0.567,94.019,185013,FALSE,64,"Whole Again","E","2001-01-01","major","E major"
"1861",0.908,0.557,-4.243,0,0.107,0,0.897,90.032,230133,TRUE,70,"Let Me Blow Ya Mind","G#","2001-01-01","minor","G# minor"
"1862",0.514,0.911,-2.027,0,0.41,0,0.619,161.109,254026,FALSE,69,"Survivor","C#","2001-05-01","minor","C# minor"
"1863",0.753,0.934,-3.011,1,0.0736,0.065,0.73,113.525,329933,FALSE,60,"All For You","D","2001-01-01","major","D major"
"1864",0.51,0.48,-6.567,1,0.0452,0,0.496,182.862,196986,FALSE,67,"Out Of Reach","B","2001-01-01","major","B major"
"1865",0.622,0.608,-5.085,1,0.036,5.38e-06,0.607,89.661,243160,FALSE,34,"I'm Like A Bird","A#","2000","major","A# major"
"1866",0.573,0.665,-5.081,1,0.0239,2.09e-06,0.347,105.006,197360,FALSE,52,"It's the Way You Make Me Feel","G#","2000-10-30","major","G# major"
"1867",0.766,0.563,-7.516,0,0.0339,0.683,0.964,126.007,230640,FALSE,71,"Can't Get You out of My Head","A","2001-10-01","minor","A minor"
"1868",0.585,0.702,-5.734,1,0.0325,0,0.51,139.909,201533,FALSE,58,"Have You Ever","C","2001-11-26","major","C major"
"1869",0.84,0.835,-4.386,0,0.275,1.11e-06,0.637,103.376,207906,FALSE,62,"Bootylicious","C#","2001-05-01","minor","C# minor"
